TR,A,L,T,Force,Disp
1.5,140,300,5,28.46947479,117.4555435
1.5,140,300,5,28.29428482,118.1954117
1.5,140,300,5,27.94568825,118.9352875
1.5,140,300,5,27.65764809,119.6751633
1.5,140,300,5,27.69114876,120.4150314
1.5,140,300,5,27.81402779,121.1545181
1.5,140,300,5,28.40446663,121.8920364
1.5,140,300,5,28.82838821,122.6295548
1.5,140,300,5,28.39516258,123.3670731
1.5,140,300,5,27.99011612,124.1045914
1.5,140,300,5,27.72781181,124.8421021
1.5,140,300,5,27.47713471,125.5796204
1.5,140,300,5,27.28467751,126.3171387
1.5,140,300,5,27.06617165,127.054657
1.5,140,300,5,26.71905518,127.7921753
1.5,140,300,5,26.3766346,128.5293121
1.5,140,300,5,26.0571003,129.2646332
1.5,140,300,5,25.70590973,129.9999542
1.5,140,300,5,25.20279503,130.73526
1.5,140,300,5,24.7722435,131.4705811
1.5,140,300,5,24.68564224,132.2059021
1.5,140,300,5,24.49074936,132.9412079
1.5,140,300,5,23.78954697,133.6765289
1.5,140,300,5,23.47716522,134.41185
1.5,140,300,5,24.95559502,135.1471558
1.5,140,300,5,26.07239914,135.8820953
1.5,140,300,5,25.54592323,136.6152802
1.5,140,300,5,25.45354652,137.348465
1.5,140,300,5,27.31011963,138.0816498
1.5,140,300,5,28.60213471,138.8148346
1.5,140,300,5,27.39631844,139.5480194
1.5,140,300,5,26.40564728,140.2812042
1.5,140,300,5,26.35433197,141.0143738
1.5,140,300,5,26.48646355,141.7475586
1.5,140,300,5,27.40919876,142.4807434
1.5,140,300,5,28.21280098,143.213501
1.5,140,300,5,28.50893021,143.9443665
1.5,140,300,5,28.64335251,144.6752472
1.5,140,300,5,28.09772682,145.4061127
1.5,140,300,5,27.64570046,146.1369934
1.5,140,300,5,27.58228874,146.8678589
1.5,140,300,5,27.67690086,147.5987396
1.5,140,300,5,28.41937447,148.3296051
1.5,140,300,5,28.99916458,149.0604858
1.5,140,300,5,28.92116737,149.7913513
1.5,140,300,5,29.01401138,150.5217438
1.5,140,300,5,29.78910637,151.2501679
1.5,140,300,5,30.4063015,151.9786072
1.5,140,300,5,30.39991951,152.7070465
1.5,140,300,5,30.39828491,153.4354858
1.5,140,300,5,30.41516113,154.1639252
1.5,140,300,5,30.35998154,154.8923645
1.5,140,300,5,30.02713394,155.6208038
1.5,140,300,5,29.58688927,156.3492432
1.5,140,300,5,28.73780251,157.0776825
1.5,140,300,5,28.02808571,157.8056183
1.5,140,300,5,27.84261322,158.5316773
1.5,140,300,5,27.6545639,159.2577362
1.5,140,300,5,27.45693588,159.9837952
1.5,140,300,5,27.23179054,160.7098541
1.5,140,300,5,26.90558243,161.4358978
1.5,140,300,5,26.69168854,162.1619568
1.5,140,300,5,26.88549805,162.8880158
1.5,140,300,5,27.08774948,163.6140747
1.5,140,300,5,27.32028389,164.3401337
1.5,140,300,5,27.52596283,165.0656891
1.5,140,300,5,27.63639641,165.7894898
1.5,140,300,5,27.56627846,166.5132904
1.5,140,300,5,26.86321449,167.2371063
1.5,140,300,5,26.25226402,167.960907
1.5,140,300,5,25.96051979,168.6847076
1.5,140,300,5,25.92051315,169.4085083
1.5,140,300,5,26.74299622,170.132309
1.5,140,300,5,27.11463165,170.8561096
1.5,140,300,5,25.95910645,171.5799103
1.5,140,300,5,25.30586624,172.3032074
1.5,140,300,5,26.33502579,173.0248261
1.5,140,300,5,26.97314262,173.7464447
1.5,140,300,5,26.31599426,174.4680634
1.5,140,300,5,25.90522766,175.189682
1.5,140,300,5,26.30147171,175.9112854
1.5,140,300,5,26.43262672,176.6329041
1.5,140,300,5,25.70503044,177.3545227
1.5,140,300,5,25.23720741,178.0761414
1.5,140,300,5,25.6016674,178.79776
1.5,140,300,5,26.13051224,179.5188294
1.5,140,300,5,27.18030739,180.2381744
1.5,140,300,5,28.20286179,180.9575195
1.5,140,300,5,29.14002419,181.6768799
1.5,140,300,5,29.82381058,182.396225
1.5,140,300,5,29.7218647,183.1155701
1.5,140,300,5,29.54588127,183.8349152
1.5,140,300,5,29.1427536,184.5542755
1.5,140,300,5,28.68896866,185.2736206
1.5,140,300,5,28.08142662,185.9929657
1.5,140,300,5,27.55777168,186.711731
1.5,140,300,5,27.28604889,187.4287262
1.5,140,300,5,27.08691979,188.1457214
1.5,140,300,5,27.10351563,188.8627167
1.5,140,300,5,27.34755135,189.5797119
1.5,140,300,5,28.2603302,190.2967072
1.5,140,300,5,28.93763733,191.0136871
1.5,140,300,5,28.92976952,191.7306824
1.5,140,300,5,28.82717323,192.4476776
1.5,140,300,5,28.45181084,193.1646729
1.5,140,300,5,28.20798683,193.8810577
1.5,140,300,5,28.33902168,194.5956726
1.5,140,300,5,28.49487495,195.3103027
1.5,140,300,5,28.72072983,196.0249329
1.5,140,300,5,28.86701965,196.7395477
1.5,140,300,5,28.79118538,197.4541779
1.5,140,300,5,28.77710533,198.168808
1.5,140,300,5,28.93368149,198.8834229
1.5,140,300,5,29.41648102,199.598053
1.5,140,300,5,30.79159927,200.3126679
1.5,140,300,5,31.70775795,201.0266266
1.5,140,300,5,31.3811245,201.7387238
1.5,140,300,5,31.12983513,202.4508362
1.5,140,300,5,31.08053017,203.1629334
1.5,140,300,5,30.96653938,203.8750458
1.5,140,300,5,30.68087769,204.5871582
1.5,140,300,5,30.33609009,205.2992554
1.5,140,300,5,29.83594513,206.0113678
1.5,140,300,5,29.322258,206.7234802
1.5,140,300,5,28.77334976,207.4355774
1.5,140,300,5,28.18221664,208.1470337
1.5,140,300,5,27.48231888,208.8567658
1.5,140,300,5,26.86309624,209.5664978
1.5,140,300,5,26.44965744,210.2762451
1.5,140,300,5,26.16896439,210.9859772
1.5,140,300,5,26.22355843,211.6957092
1.5,140,300,5,26.50297928,212.4054565
1.5,140,300,5,27.3447628,213.1151886
1.5,140,300,5,27.78386879,213.8249359
1.5,140,300,5,27.22557068,214.534668
1.5,140,300,5,26.85806465,215.2437439
1.5,140,300,5,26.95859909,215.9512024
1.5,140,300,5,27.23185349,216.6586609
1.5,140,300,5,27.92476845,217.3661194
1.5,140,300,5,28.50076485,218.0735626
1.5,140,300,5,28.79542732,218.7810211
1.5,140,300,5,29.08448029,219.4884796
1.5,140,300,5,29.36016655,220.1959381
1.5,140,300,5,29.56121826,220.9033966
1.5,140,300,5,29.58608246,221.6108551
1.5,140,300,5,29.46240425,222.3175659
1.5,140,300,5,28.9913578,223.022583
1.5,140,300,5,28.93356705,223.7275848
1.5,140,300,5,29.83310127,224.4325867
1.5,140,300,5,30.43104553,225.1376038
1.5,140,300,5,30.33693886,225.8426056
1.5,140,300,5,30.28816414,226.5476074
1.5,140,300,5,30.34244728,227.2526245
1.5,140,300,5,30.84188271,227.9576263
1.5,140,300,5,32.34380722,228.6626282
1.5,140,300,5,33.27776718,229.366806
1.5,140,300,5,32.94449997,230.0691071
1.5,140,300,5,33.02692795,230.7714081
1.5,140,300,5,34.0283165,231.4737091
1.5,140,300,5,34.87044525,232.1760101
1.5,140,300,5,35.36377716,232.8783112
1.5,140,300,5,35.59502411,233.5806122
1.5,140,300,5,35.25751495,234.2829285
1.5,140,300,5,35.028862,234.9852295
1.5,140,300,5,35.03426361,235.6875305
1.5,140,300,5,35.13425827,236.3888855
1.5,140,300,5,35.43579102,237.0882416
1.5,140,300,5,35.69410324,237.7876129
1.5,140,300,5,35.86117935,238.486969
1.5,140,300,5,36.20746613,239.1863251
1.5,140,300,5,36.9285965,239.8856812
1.5,140,300,5,37.4827652,240.5850372
1.5,140,300,5,37.69099426,241.2844086
1.5,140,300,5,37.85186768,241.9837647
1.5,140,300,5,37.91552353,242.6831207
1.5,140,300,5,37.77246094,243.3814545
1.5,140,300,5,37.20886612,244.0776978
1.5,140,300,5,36.85421372,244.7739563
1.5,140,300,5,36.92076492,245.4701996
1.5,140,300,5,37.19154739,246.1664429
1.5,140,300,5,37.87032318,246.8627014
1.5,140,300,5,38.32823944,247.5589447
1.5,140,300,5,38.34904099,248.255188
1.5,140,300,5,38.33279038,248.9514465
1.5,140,300,5,38.24385452,249.6476898
1.5,140,300,5,38.31751633,250.3428497
1.5,140,300,5,38.70722961,251.0359039
1.5,140,300,5,39.07696915,251.7289581
1.5,140,300,5,39.40822983,252.4219971
1.5,140,300,5,39.16867065,253.1150513
1.5,140,300,5,37.83931351,253.8081055
1.5,140,300,5,37.52098846,254.5011597
1.5,140,300,5,39.11542893,255.1942139
1.5,140,300,5,39.82573319,255.8872528
1.5,140,300,5,38.87820435,256.5803223
1.5,140,300,5,38.29206085,257.2722168
1.5,140,300,5,38.37755585,257.9620361
1.5,140,300,5,38.62357712,258.6518555
1.5,140,300,5,39.16530609,259.3416748
1.5,140,300,5,39.40578842,260.0314941
1.5,140,300,5,39.096241,260.7213135
1.5,140,300,5,38.70589447,261.4111328
1.5,140,300,5,38.16934967,262.1009522
1.5,140,300,5,37.8856163,262.7907715
1.5,140,300,5,38.05535507,263.4805908
1.5,140,300,5,38.27725983,264.1692505
1.5,140,300,5,38.59191513,264.8558655
1.5,140,300,5,38.56022263,265.54245
1.5,140,300,5,37.91808319,266.2290649
1.5,140,300,5,37.78879547,266.9156494
1.5,140,300,5,38.55554962,267.6022644
1.5,140,300,5,39.34509659,268.2888794
1.5,140,300,5,40.17411423,268.9754639
1.5,140,300,5,40.69937897,269.6620789
1.5,140,300,5,40.70317841,270.3486633
1.5,140,300,5,41.16435623,271.0339356
1.5,140,300,5,42.40394974,271.7168884
1.5,140,300,5,44.59629822,272.3998718
1.5,140,300,5,48.39618301,273.0828247
1.5,140,300,5,51.37693024,273.7658081
1.5,140,300,5,52.98748016,274.448761
1.5,140,300,5,54.51066208,275.1317444
1.5,140,300,5,55.8889885,275.8146973
1.5,140,300,5,57.56585693,276.4976807
1.5,140,300,5,59.73349762,277.1806335
1.5,140,300,5,61.81342316,277.8616943
1.5,140,300,5,63.75037003,278.5396118
1.5,140,300,5,65.3655014,279.2175598
1.5,140,300,5,66.46058655,279.8954773
1.5,140,300,5,67.66394806,280.5733948
1.5,140,300,5,69.04080963,281.2513123
1.5,140,300,5,70.31463623,281.9292603
1.5,140,300,5,71.42481232,282.6071777
1.5,140,300,5,72.67114258,283.2850952
1.5,140,300,5,74.13188934,283.9630127
1.5,140,300,5,75.48436737,284.6384888
1.5,140,300,5,76.66776276,285.3101502
1.5,140,300,5,78.05927277,285.981781
1.5,140,300,5,79.77304077,286.6534424
1.5,140,300,5,81.64802551,287.3250732
1.5,140,300,5,83.77051544,287.9967346
1.5,140,300,5,85.67040253,288.6683655
1.5,140,300,5,87.23144531,289.3399963
1.5,140,300,5,89.0413208,290.0116577
1.5,140,400,2,0,0
1.5,140,400,2,0,0
1.5,140,400,2,48.63910294,0.776218176
1.5,140,400,2,96.89966583,1.552436352
1.5,140,400,2,83.25804901,2.328654528
1.5,140,400,2,69.65703583,3.104872704
1.5,140,400,2,61.04258347,3.881090879
1.5,140,400,2,52.40304947,4.657309055
1.5,140,400,2,40.72163773,5.433526993
1.5,140,400,2,29.13626671,6.209745407
1.5,140,400,2,26.12522125,6.985963345
1.5,140,400,2,23.14274216,7.762151718
1.5,140,400,2,22.87327766,8.535520554
1.5,140,400,2,22.61423111,9.308889389
1.5,140,400,2,23.15229225,10.08225727
1.5,140,400,2,23.67446899,10.85562515
1.5,140,400,2,23.12433052,11.62899399
1.5,140,400,2,22.5891037,12.40236187
1.5,140,400,2,22.94062424,13.17572975
1.5,140,400,2,23.31579208,13.94909859
1.5,140,400,2,24.86907578,14.72246647
1.5,140,400,2,26.38922882,15.49579239
1.5,140,400,2,26.41950989,16.26722145
1.5,140,400,2,26.40711594,17.03864861
1.5,140,400,2,24.56523323,17.81007767
1.5,140,400,2,22.71107101,18.58150482
1.5,140,400,2,20.38180542,19.35293198
1.5,140,400,2,18.08304215,20.12436104
1.5,140,400,2,16.9095974,20.89578819
1.5,140,400,2,15.75117874,21.66721726
1.5,140,400,2,15.11451435,22.43864441
1.5,140,400,2,14.47963524,23.21003342
1.5,140,400,2,13.90210724,23.98014259
1.5,140,400,2,13.3519001,24.75025177
1.5,140,400,2,13.61273384,25.52036285
1.5,140,400,2,13.86546898,26.29047203
1.5,140,400,2,13.89612007,27.06058121
1.5,140,400,2,13.90761948,27.83069229
1.5,140,400,2,13.41478443,28.60080147
1.5,140,400,2,12.95806027,29.37091065
1.5,140,400,2,13.38681984,30.14102173
1.5,140,400,2,13.80092335,30.91108704
1.5,140,400,2,13.87721825,31.68008423
1.5,140,400,2,13.93622685,32.44908142
1.5,140,400,2,13.60081768,33.21807861
1.5,140,400,2,13.24309921,33.98707581
1.5,140,400,2,12.41612148,34.756073
1.5,140,400,2,11.61252022,35.52507019
1.5,140,400,2,11.27685356,36.29406738
1.5,140,400,2,10.96227551,37.06306458
1.5,140,400,2,11.06428814,37.83206177
1.5,140,400,2,11.17723942,38.60100937
1.5,140,400,2,11.49467659,39.36902237
1.5,140,400,2,11.79628277,40.13703537
1.5,140,400,2,11.81714249,40.90505219
1.5,140,400,2,11.844697,41.67306519
1.5,140,400,2,11.98777771,42.44107819
1.5,140,400,2,12.13427067,43.20909119
1.5,140,400,2,12.33681297,43.97710419
1.5,140,400,2,12.51974583,44.74511719
1.5,140,400,2,12.39088917,45.513134
1.5,140,400,2,12.27567196,46.28108215
1.5,140,400,2,12.37050724,47.048069
1.5,140,400,2,12.47203255,47.81505203
1.5,140,400,2,12.67312336,48.58203507
1.5,140,400,2,12.86503315,49.3490181
1.5,140,400,2,12.92393589,50.11600113
1.5,140,400,2,12.9472456,50.88298416
1.5,140,400,2,12.47780705,51.64997101
1.5,140,400,2,12.03922176,52.41695404
1.5,140,400,2,12.01844978,53.18393707
1.5,140,400,2,12.00174618,53.95084763
1.5,140,400,2,12.03878117,54.71681595
1.5,140,400,2,12.06100178,55.48278427
1.5,140,400,2,11.89609242,56.24875259
1.5,140,400,2,11.74301243,57.01472092
1.5,140,400,2,11.73674297,57.78068924
1.5,140,400,2,11.72906971,58.54665756
1.5,140,400,2,11.70437431,59.31262589
1.5,140,400,2,11.68904114,60.07859421
1.5,140,400,2,11.78230381,60.84456253
1.5,140,400,2,11.85552788,61.61045456
1.5,140,400,2,11.70310593,62.37547684
1.5,140,400,2,11.50884342,63.1404953
1.5,140,400,2,10.85215664,63.90551758
1.5,140,400,2,10.2365942,64.67053986
1.5,140,400,2,10.06500721,65.43556213
1.5,140,400,2,9.943458557,66.20058441
1.5,140,400,2,10.34845638,66.96560669
1.5,140,400,2,10.70365238,67.73062897
1.5,140,400,2,10.55153942,68.49565125
1.5,140,400,2,10.39498138,69.2605896
1.5,140,400,2,10.19413567,70.02476502
1.5,140,400,2,10.0127039,70.7889328
1.5,140,400,2,10.02193546,71.55310059
1.5,140,400,2,10.02478695,72.317276
1.5,140,400,2,9.966145515,73.08144379
1.5,140,400,2,9.825021744,73.8456192
1.5,140,400,2,8.907405853,74.60978699
1.5,140,400,2,8.047024727,75.37395477
1.5,140,400,2,7.708516598,76.13813019
1.5,140,400,2,7.460224628,76.90222168
1.5,140,400,2,8.011031151,77.66565704
1.5,140,400,2,8.580125809,78.42908478
1.5,140,400,2,9.309776306,79.19251251
1.5,140,400,2,9.95499897,79.95594788
1.5,140,400,2,9.874910355,80.71937561
1.5,140,400,2,9.783694267,81.48281097
1.5,140,400,2,9.599480629,82.24623871
1.5,140,400,2,9.431193352,83.00966644
1.5,140,400,2,9.394079208,83.77310181
1.5,140,400,2,9.388798714,84.53644562
1.5,140,400,2,9.636704445,85.29907227
1.5,140,400,2,9.84540081,86.06170654
1.5,140,400,2,9.744766235,86.82434082
1.5,140,400,2,9.662339211,87.5869751
1.5,140,400,2,9.721279144,88.34960938
1.5,140,400,2,9.728338242,89.11223602
1.5,140,400,2,9.343502045,89.8748703
1.5,140,400,2,8.960998535,90.63750458
1.5,140,400,2,8.595837593,91.40013886
1.5,140,400,2,8.194881439,92.16268921
1.5,140,400,2,7.53420639,92.92463684
1.5,140,400,2,6.940234661,93.68658447
1.5,140,400,2,6.823905468,94.4485321
1.5,140,400,2,6.745330811,95.21047974
1.5,140,400,2,6.930696487,95.97242737
1.5,140,400,2,7.136456013,96.734375
1.5,140,400,2,7.482469559,97.49632263
1.5,140,400,2,7.798335075,98.25827026
1.5,140,400,2,7.909475327,99.0202179
1.5,140,400,2,8.032920837,99.78207398
1.5,140,400,2,8.237443924,100.5433502
1.5,140,400,2,8.444070816,101.3046265
1.5,140,400,2,8.664390564,102.0659027
1.5,140,400,2,8.883488655,102.827179
1.5,140,400,2,9.0947752,103.5884552
1.5,140,400,2,9.314640999,104.3497238
1.5,140,400,2,9.588562012,105.1110001
1.5,140,400,2,9.786798477,105.8722763
1.5,140,400,2,9.513872147,106.6335526
1.5,140,400,2,9.285161018,107.394722
1.5,140,400,2,9.327126503,108.1552429
1.5,140,400,2,9.284257889,108.9157715
1.5,140,400,2,8.733893395,109.6762924
1.5,140,400,2,8.240783691,110.436821
1.5,140,400,2,8.085221291,111.1973419
1.5,140,400,2,7.927567005,111.9578629
1.5,140,400,2,7.757735252,112.7183914
1.5,140,400,2,7.602923393,113.4789124
1.5,140,400,2,7.533462048,114.2394409
1.5,140,400,2,7.458436489,114.9998703
1.5,140,400,2,7.352284432,115.759758
1.5,140,400,2,7.264881134,116.5196457
1.5,140,400,2,7.281380653,117.279541
1.5,140,400,2,7.281985283,118.0394287
1.5,140,400,2,7.19545269,118.7993164
1.5,140,400,2,7.11448288,119.5592117
1.5,140,400,2,7.06345129,120.3190994
1.5,140,400,2,7.013937473,121.0789948
1.5,140,400,2,6.972458839,121.8388825
1.5,140,400,2,6.924442291,122.598671
1.5,140,400,2,6.842428207,123.3579788
1.5,140,400,2,6.759106636,124.1172867
1.5,140,400,2,6.669037342,124.8766022
1.5,140,400,2,6.593666554,125.63591
1.5,140,400,2,6.592969418,126.3952179
1.5,140,400,2,6.623511791,127.1545258
1.5,140,400,2,6.810720921,127.9138336
1.5,140,400,2,7.006474018,128.6731415
1.5,140,400,2,7.244463444,129.4324493
1.5,140,400,2,7.503598213,130.1916504
1.5,140,400,2,7.865511894,130.9503174
1.5,140,400,2,8.208561897,131.7089844
1.5,140,400,2,8.461072922,132.4676514
1.5,140,400,2,8.705922127,133.2263184
1.5,140,400,2,8.914451599,133.9849854
1.5,140,400,2,9.082223892,134.7436523
1.5,140,400,2,9.059707642,135.5023193
1.5,140,400,2,9.036223412,136.2609863
1.5,140,400,2,9.008278847,137.0196533
1.5,140,400,2,8.958331108,137.7781982
1.5,140,400,2,8.808534622,138.5361481
1.5,140,400,2,8.62631321,139.2941132
1.5,140,400,2,8.298900604,140.052063
1.5,140,400,2,7.967558384,140.8100128
1.5,140,400,2,7.618832111,141.5679627
1.5,140,400,2,7.289363861,142.3259277
1.5,140,400,2,7.043978214,143.0838776
1.5,140,400,2,6.804686546,143.8418274
1.5,140,400,2,6.591658115,144.5997772
1.5,140,400,2,6.368309021,145.3576355
1.5,140,400,2,6.101050377,146.1150513
1.5,140,400,2,5.849883556,146.872467
1.5,140,400,2,5.666297913,147.6298676
1.5,140,400,2,5.493323803,148.3872833
1.5,140,400,2,5.364294529,149.1446991
1.5,140,400,2,5.233542442,149.9021149
1.5,140,400,2,5.095745087,150.6595306
1.5,140,400,2,4.942082882,151.4169312
1.5,140,400,2,4.724358559,152.1743469
1.5,140,400,2,4.5314641,152.9316864
1.5,140,400,2,4.437594891,153.6887054
1.5,140,400,2,4.345769882,154.4457245
1.5,140,400,2,4.26201582,155.2027435
1.5,140,400,2,4.171631813,155.9597778
1.5,140,400,2,4.055387497,156.7167969
1.5,140,400,2,3.928565979,157.4738159
1.5,140,400,2,3.760983706,158.230835
1.5,140,400,2,3.5622437,158.9878693
1.5,140,400,2,3.244890928,159.7448883
1.5,140,400,2,2.95314908,160.5018463
1.5,140,400,2,2.757742405,161.2586212
1.5,140,400,2,2.574774265,162.0153809
1.5,140,400,2,2.43803978,162.7721405
1.5,140,400,2,2.317641735,163.5289002
1.5,140,400,2,2.257243872,164.2856751
1.5,140,400,2,2.195820093,165.0424347
1.5,140,400,2,2.130671501,165.7991943
1.5,140,400,2,2.048745155,166.5559692
1.5,140,400,2,1.906629324,167.3127289
1.5,140,400,2,1.755445242,168.069458
1.5,140,400,2,1.572104216,168.8260803
1.5,140,400,2,1.393724442,169.5827026
1.5,140,400,2,1.232737422,170.339325
1.5,140,400,2,1.060177088,171.0959473
1.5,140,400,2,0.84751159,171.8525696
1.5,140,400,2,0.647657394,172.6091919
1.5,140,400,2,0.491696686,173.3658142
1.5,140,400,2,0.348547816,174.1224365
1.5,140,400,2,0.248796672,174.8790588
1.5,140,400,2,0.163476571,175.6356812
1.5,140,400,2,0.126493096,176.3922577
1.5,140,400,2,0.100747921,177.1488495
1.5,140,400,2,0.112227626,177.9054413
1.5,140,400,2,0.139931172,178.6620331
1.5,140,400,2,0.220774919,179.4186249
1.5,140,400,2,0.2916632,180.1752167
1.5,140,400,2,0.33030051,180.9317932
1.5,140,400,2,0.403577358,181.688385
1.5,140,400,2,0.587834477,182.4449768
1.5,140,400,2,0.771346807,183.2015533
1.5,140,400,2,0.952498794,183.9580841
1.5,140,400,2,1.105193257,184.7146149
1.5,140,400,2,1.168674231,185.4711456
1.5,140,400,2,1.212666631,186.2276764
1.5,140,400,2,1.196223736,186.9842072
1.5,140,400,2,1.178634882,187.7407379
1.5,140,400,2,1.157529712,188.4972687
1.5,140,400,2,1.092407346,189.2537994
1.5,140,400,2,0.893686295,190.0103302
1.5,140,400,2,0.701710403,190.7668457
1.5,140,400,2,0.529991031,191.5233154
1.5,140,400,2,0.371676624,192.2797852
1.5,140,400,2,0.253196418,193.0362549
1.5,140,400,2,0.143854111,193.7927246
1.5,140,400,2,0.061379895,194.5492096
1.5,140,400,2,0,195.3056793
1.5,140,400,2,0,196.0621491
1.5,140,400,2,0,196.8186188
1.5,140,400,2,0,197.5750885
1.5,140,400,2,0,198.3315582
1.5,140,400,2,0,199.088028
1.5,140,400,2,0,199.8444977
1.5,140,400,2,0,200.6009674
1.5,140,400,2,0,201.3574371
1.5,140,400,2,0,202.1139069
1.5,140,400,2,0,202.8703766
1.5,140,400,2,0,203.6268463
1.5,140,400,2,0.121996596,204.383316
1.5,140,400,2,0.57769084,205.1397858
1.5,140,400,2,1.042400599,205.896225
1.5,140,400,2,1.531523585,206.6526032
1.5,140,400,2,1.970785379,207.4089813
1.5,140,400,2,2.276379108,208.1653595
1.5,140,400,2,2.528711319,208.9217377
1.5,140,400,2,2.639693022,209.6781006
1.5,140,400,2,2.742982626,210.4344788
1.5,140,400,2,2.826061249,211.1908569
1.5,140,400,2,2.893224001,211.9472351
1.5,140,400,2,2.918982029,212.7036133
1.5,140,400,2,2.918154955,213.4599152
1.5,140,400,2,2.848845959,214.2160797
1.5,140,400,2,2.760483503,214.972229
1.5,140,400,2,2.623520136,215.7283783
1.5,140,400,2,2.484469652,216.4845276
1.5,140,400,2,2.340148687,217.2406921
1.5,140,400,2,2.22396183,217.9968414
1.5,140,400,2,2.178147078,218.7529907
1.5,140,400,2,2.154527426,219.50914
1.5,140,400,2,2.185883999,220.2652893
1.5,140,400,2,2.248044014,221.0213928
1.5,140,400,2,2.385770083,221.7773438
1.5,140,400,2,2.537991762,222.5332794
1.5,140,400,2,2.72543335,223.2892304
1.5,140,400,2,2.902982712,224.0451813
1.5,140,400,2,3.056728363,224.8011322
1.5,140,400,2,3.188769341,225.5570679
1.5,140,400,2,3.269076586,226.3130188
1.5,140,400,2,3.342332363,227.0689697
1.5,140,400,2,3.398940802,227.8249207
1.5,140,400,2,3.476271153,228.58078
1.5,140,400,2,3.602059841,229.3364258
1.5,140,400,2,3.715061426,230.0920868
1.5,140,400,2,3.798440933,230.8477478
1.5,140,400,2,3.884326696,231.6033936
1.5,140,400,2,3.975963354,232.3590546
1.5,140,400,2,4.07037878,233.1147156
1.5,140,400,2,4.171110153,233.8703613
1.5,140,400,2,4.263385296,234.6260223
1.5,140,400,2,4.336618424,235.3816834
1.5,140,400,2,4.391017437,236.1372223
1.5,140,400,2,4.403393269,236.8925324
1.5,140,400,2,4.386508465,237.6478424
1.5,140,400,2,4.30493784,238.4031372
1.5,140,400,2,4.217479229,239.1584473
1.5,140,400,2,4.117124558,239.9137573
1.5,140,400,2,4.029248714,240.6690521
1.5,140,400,2,3.968455076,241.4243622
1.5,140,400,2,3.905763388,242.1796722
1.5,140,400,2,3.83899188,242.934967
1.5,140,400,2,3.754174233,243.6901856
1.5,140,400,2,3.630905628,244.4451904
1.5,140,400,2,3.510900021,245.2001953
1.5,140,400,2,3.397782326,245.9552002
1.5,140,400,2,3.329772711,246.7102051
1.5,140,400,2,3.356108904,247.4652252
1.5,140,400,2,3.390863895,248.2202301
1.5,140,400,2,3.443062544,248.975235
1.5,140,400,2,3.487113237,249.7302399
1.5,140,400,2,3.514435768,250.4852448
1.5,140,400,2,3.552177191,251.2401581
1.5,140,400,2,3.611114502,251.9948731
1.5,140,400,2,3.653320551,252.749588
1.5,140,400,2,3.661799669,253.504303
1.5,140,400,2,3.643632412,254.2590179
1.5,140,400,2,3.572237015,255.0137177
1.5,140,400,2,3.489386559,255.7684326
1.5,140,400,2,3.383863926,256.5231323
1.5,140,400,2,3.250716448,257.2778626
1.5,140,400,2,3.063385963,258.0325623
1.5,140,400,2,2.924135685,258.7872009
1.5,140,400,2,2.878344059,259.5416565
1.5,140,400,2,2.874390841,260.2960815
1.5,140,400,2,2.951035738,261.0505371
1.5,140,400,2,3.031723261,261.8049927
1.5,140,400,2,3.120129347,262.5594482
1.5,140,400,2,3.203049898,263.3139038
1.5,140,400,2,3.275592804,264.0683289
1.5,140,400,2,3.320117474,264.8227844
1.5,140,400,2,3.312105179,265.57724
1.5,140,400,2,3.26257968,266.331604
1.5,140,400,2,3.135901928,267.0857849
1.5,140,400,2,3.001107454,267.8399658
1.5,140,400,2,2.851361752,268.5941773
1.5,140,400,2,2.737597942,269.3483582
1.5,140,400,2,2.689532518,270.1025391
1.5,140,400,2,2.651275396,270.8567505
1.5,140,400,2,2.63076663,271.6109314
1.5,140,400,2,2.62157011,272.3651123
1.5,140,400,2,2.632664442,273.1193237
1.5,140,400,2,2.65956831,273.8734131
1.5,140,400,2,2.714581966,274.6273804
1.5,140,400,2,2.751111507,275.3813477
1.5,140,400,2,2.755063534,276.1353149
1.5,140,400,2,2.75241065,276.8892822
1.5,140,400,2,2.738218308,277.6432495
1.5,140,400,2,2.733997107,278.3972168
1.5,140,400,2,2.74704361,279.1512146
1.5,140,400,2,2.767351866,279.9051819
1.5,140,400,2,2.800126553,280.6591492
1.5,140,400,2,2.865398884,281.4130249
1.5,140,400,2,2.985979557,282.1667481
1.5,140,400,2,3.096384049,282.9204407
1.5,140,400,2,3.189618826,283.6741638
1.5,140,400,2,3.265915155,284.427887
1.5,140,400,2,3.313877344,285.1816101
1.5,140,400,2,3.336216211,285.9353333
1.5,140,400,2,3.316068411,286.6890564
1.5,140,400,2,3.272636652,287.4427795
1.5,140,400,2,3.190927744,288.1965027
1.5,140,400,2,3.144070625,288.9501038
1.5,140,400,2,3.154017925,289.7035523
1.5,140,400,2,3.194683313,290.4570007
1.5,140,400,2,3.284988642,291.2104492
1.5,140,400,2,3.333060741,291.9639282
1.5,140,400,2,3.313465595,292.7173767
1.5,140,400,2,3.289485216,293.4708252
1.5,140,400,2,3.258538723,294.2242737
1.5,140,400,2,3.247781038,294.9777222
1.5,140,400,2,3.26881814,295.7311707
1.5,140,400,2,3.325302601,296.4844971
1.5,140,400,2,3.43714118,297.2376709
1.5,140,400,2,3.544056177,297.9908447
1.5,140,400,2,3.643347979,298.7440186
1.5,140,400,2,3.721449852,299.4971619
1.5,140,400,2,3.767017841,300.2503357
